REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,63.9,,,,1
2014,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,63,,,,1
2015,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,62.9,,,,1
2016,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,61.5,,,,1
2017,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,61.4,,,,1
2018,Alberta,2016A000248,Employment rate,Females,15 years and over,Percentage,242,units,0,v2467356,10.10.3.1,62,,,,1
1976,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.4,,,,1
1977,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.3,,,,1
1978,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.3,,,,1
1979,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.7,,,,1
1980,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.7,,,,1
1981,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.8,,,,1
1982,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,12.1,,,,1
1983,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,13.9,,,,1
1984,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,15,,,,1
1985,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,14.3,,,,1
1986,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,12.7,,,,1
1987,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,12.1,,,,1
1988,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,10.3,,,,1
1989,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,9.1,,,,1
1990,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.4,,,,1
1991,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,9.9,,,,1
1992,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,10.1,,,,1
1993,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,9.7,,,,1
1994,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,9.1,,,,1
1995,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.5,,,,1
1996,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.7,,,,1
1997,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.5,,,,1
1998,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.8,,,,1
1999,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.3,,,,1
2000,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.2,,,,1
2001,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.7,,,,1
2002,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8.5,,,,1
2003,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,8,,,,1
2004,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.2,,,,1
2005,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,5.9,,,,1
2006,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,4.8,,,,1
2007,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,4.3,,,,1
2008,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,4.6,,,,1
2009,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.7,,,,1
2010,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.6,,,,1
2011,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,7.5,,,,1
2012,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.8,,,,1
2013,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.6,,,,1
2014,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.1,,,,1
2015,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6.2,,,,1
2016,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,6,,,,1
2017,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,5.1,,,,1
2018,British Columbia,2016A000259,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2467524,11.8.1.1,4.7,,,,1
1976,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.5,,,,1
1977,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.4,,,,1
1978,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.3,,,,1
1979,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.8,,,,1
1980,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,5.8,,,,1
1981,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.2,,,,1
1982,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,12.6,,,,1
1983,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,14.6,,,,1
1984,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,15.8,,,,1
1985,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,14.4,,,,1
1986,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,12.6,,,,1
1987,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,11.8,,,,1
1988,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,9.8,,,,1
1989,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.5,,,,1
1990,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.5,,,,1
1991,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,10.5,,,,1
1992,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,10.7,,,,1
1993,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,10.1,,,,1
1994,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,9.9,,,,1
1995,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.8,,,,1
1996,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.9,,,,1
1997,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.8,,,,1
1998,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,9.8,,,,1
1999,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.9,,,,1
2000,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.5,,,,1
2001,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.6,,,,1
2002,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,9.1,,,,1
2003,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.1,,,,1
2004,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.3,,,,1
2005,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,5.8,,,,1
2006,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,4.6,,,,1
2007,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,4,,,,1
2008,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,4.7,,,,1
2009,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.8,,,,1
2010,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8.3,,,,1
2011,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,8,,,,1
2012,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,7.3,,,,1
2013,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.8,,,,1
2014,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.3,,,,1
2015,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.7,,,,1
2016,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,6.5,,,,1
2017,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,5.5,,,,1
2018,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2467734,11.8.2.1,4.8,,,,1
1976,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,10,,,,1
1977,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.9,,,,1
1978,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.8,,,,1
1979,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.2,,,,1
1980,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8.1,,,,1
1981,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.7,,,,1
1982,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,11.5,,,,1
1983,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,12.9,,,,1
1984,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,13.8,,,,1
1985,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,14.1,,,,1
1986,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,13,,,,1
1987,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,12.5,,,,1
1988,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,10.9,,,,1
1989,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.8,,,,1
1990,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8.3,,,,1
1991,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.1,,,,1
1992,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.5,,,,1
1993,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,9.3,,,,1
1994,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8.2,,,,1
1995,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8,,,,1
1996,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8.5,,,,1
1997,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,8,,,,1
1998,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.7,,,,1
1999,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.5,,,,1
2000,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.7,,,,1
2001,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.8,,,,1
2002,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.8,,,,1
2003,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.8,,,,1
2004,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7.1,,,,1
2005,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,5.9,,,,1
2006,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,4.9,,,,1
2007,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,4.5,,,,1
2008,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,4.5,,,,1
2009,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.5,,,,1
2010,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.8,,,,1
2011,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,7,,,,1
2012,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.3,,,,1
2013,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,6.3,,,,1
2014,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,5.8,,,,1
2015,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,5.5,,,,1
2016,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,5.5,,,,1
2017,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,4.8,,,,1
2018,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2467944,11.8.3.1,4.6,,,,1
1976,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,61.8,,,,1
1977,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,61.8,,,,1
1978,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,62.9,,,,1
1979,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,63.6,,,,1
1980,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,64.7,,,,1
1981,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,65.4,,,,1
1982,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,64.6,,,,1
1983,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,64.5,,,,1
1984,British Columbia,2016A000259,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2467545,11.9.1.1,64.3,,,,1
